ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Sport;Event;Medal
132095;Xu Yanmei;F;17;162;47;China;CHN;1988 Summer;1988;Summer;Seoul;Diving;Diving Women's Platform;Gold
38416;Gao Min;F;18;162;50;China;CHN;1988 Summer;1988;Summer;Seoul;Diving;Diving Women's Springboard;Gold
71644;Lou Yun;M;24;158;53;China;CHN;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Horse Vault;Gold
20239;Chen Longcan;M;23;167;55;China-1;CHN;1988 Summer;1988;Summer;Seoul;Table Tennis;Table Tennis Men's Doubles;Gold
52461;Seiko Iseki;M;26;165;60;China-1;CHN;1988 Summer;1988;Summer;Seoul;Table Tennis;Table Tennis Men's Doubles;Gold
20217;Chen Jing;F;19;170;60;China;CHN;1988 Summer;1988;Summer;Seoul;Table Tennis;Table Tennis Women's Singles;Gold
69447;Li Meisu;F;29;176;92;China;CHN;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's Shot Put;Bronze
69333;Li Deliang;M;21;172;60;China;CHN;1988 Summer;1988;Summer;Seoul;Diving;Diving Men's Springboard;Bronze
71644;Lou Yun;M;24;158;53;China;CHN;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Floor Exercise;Bronze
45494;Han Yaqin;F;25;179;77;China;CHN;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Women's Coxed Eights;Bronze
46940;He Yanwen;F;21;175;73;China;CHN;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Women's Coxed Eights;Bronze
50580;Hu Yadong;F;19;181;77;China;CHN;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Women's Coxed Eights;Bronze
69476;Li Ronghua;F;31;152;43;China;CHN;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Women's Coxed Eights;Bronze
132554;Yang Xiao;F;24;182;80;China;CHN;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Women's Coxed Eights;Bronze
134564;Zhang Xianghua;F;20;183;77;China;CHN;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Women's Coxed Eights;Bronze
134590;Zhang Yali;F;24;176;75;China;CHN;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Women's Coxed Eights;Bronze
134811;Zhou Shouying;F;19;181;85;China;CHN;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Women's Coxed Eights;Bronze
134819;Zhou Xiuhua;F;21;180;75;China;CHN;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Women's Coxed Eights;Bronze
132061;Xu Haifeng;M;31;176;85;China;CHN;1988 Summer;1988;Summer;Seoul;Shooting;Shooting Men's Air Pistol, 10 metres;Bronze
97756;Qian Hong;F;17;167;62;China;CHN;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Women's 100 metres Butterfly;Bronze
54812;Jiao Zhimin;F;24;168;60;China;CHN;1988 Summer;1988;Summer;Seoul;Table Tennis;Table Tennis Women's Singles;Bronze
24241;Cui Yongmei;F;19;181;71;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
50203;Hou Yuzhu;F;25;182;72;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
54804;Jiang Ying;F;25;180;72;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
69355;Li Guojun;F;22;181;82;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
69573;Li Yueming;F;20;188;75;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
116063;Su Huijuan;F;24;179;72;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
128616;Wang Yajun;F;26;182;73;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
131778;Wu Dan;F;20;177;70;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
132555;Yang Xiaojun;F;25;181;73;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
132557;Yang Xilan;F;27;179;73;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
134735;Zheng Meizhu;F;25;172;62;China;CHN;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;Bronze
70638;Liu Shoubin;M;20;162;58;China;CHN;1988 Summer;1988;Summer;Seoul;Weightlifting;Weightlifting Men's Bantamweight;Bronze
132738;Ye Huanmin;M;23;163;64;China;CHN;1988 Summer;1988;Summer;Seoul;Weightlifting;Weightlifting Men's Featherweight;Bronze
46947;He Zhuoqiang;M;21;150;54;China;CHN;1988 Summer;1988;Summer;Seoul;Weightlifting;Weightlifting Men's Flyweight;Bronze
69413;Li Jinhe;M;24;164;70;China;CHN;1988 Summer;1988;Summer;Seoul;Weightlifting;Weightlifting Men's Lightweight;Bronze
72747;Ma Xiangjun;F;27;171;65;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Women's Team;Silver
128462;Wang Hong;F;27;171;58;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Women's Team;Silver
128603;Wang Xiaozhu;F;19;176;63;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Women's Team;Silver
50673;Huang Zhihong;F;27;174;100;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Shot Put;Silver
43450;Guan Weizhen;F;28;172;70;China-1;CHN;1992 Summer;1992;Summer;Barcelona;Badminton;Badminton Women's Doubles;Silver
86809;Nong Qunhua;F;26;165;55;China-1;CHN;1992 Summer;1992;Summer;Barcelona;Badminton;Badminton Women's Doubles;Silver
22659;Cong Xuedi;F;29;166;58;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
46930;He Jun;F;23;178;68;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
69335;Li Dongmei;F;22;192;75;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
69534;Li Xin;F;22;175;70;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
70601;Liu Jun;F;22;177;65;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
70625;Liu Qing;F;27;190;81;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
93010;Peng Ping;F;25;190;79;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
128437;Wang Fang;F;25;177;72;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
134417;Zhan Shuping;F;28;188;79;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
134727;Zheng Dongmei;F;24;173;60;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
134728;Zheng Haixia;F;25;204;115;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Women's Basketball;Silver
118273;Tan Liangde;M;27;170;65;China;CHN;1992 Summer;1992;Summer;Barcelona;Diving;Diving Men's Springboard;Silver
128470;Wang Huifeng;F;24;168;72;China;CHN;1992 Summer;1992;Summer;Barcelona;Fencing;Fencing Women's Foil, Individual;Silver
69411;Li Jing;M;22;167;58;China;CHN;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Parallel Bars;Silver
69411;Li Jing;M;22;167;58;China;CHN;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Rings;Silver
43971;Guo Linyao;M;20;169;60;China;CHN;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Team All-Around;Silver
69327;Li Chunyang;M;24;163;56;China;CHN;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Team All-Around;Silver
69332;Li Dashuang;M;18;158;54;China;CHN;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Team All-Around;Silver
69347;Li Ge;M;23;168;59;China;CHN;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Team All-Around;Silver
69411;Li Jing;M;22;167;58;China;CHN;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Team All-Around;Silver
69529;Li Xiaoshuang;M;18;157;52;China;CHN;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Team All-Around;Silver
71914;Lu Li;F;15;136;30;China;CHN;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Women's Balance Beam;Silver
134567;Zhang Xiaodong;F;28;171;61;China;CHN;1992 Summer;1992;Summer;Barcelona;Sailing;Sailing Women's Windsurfer;Silver
128626;Wang Yifu;M;31;174;85;China;CHN;1992 Summer;1992;Summer;Barcelona;Shooting;Shooting Men's Free Pistol, 50 metres;Silver
69339;Li Duihong;F;22;158;51;China;CHN;1992 Summer;1992;Summer;Barcelona;Shooting;Shooting Women's Sporting Pistol, 25 metres;Silver
69549;Li Yan;F;23;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Short Track Speed Skating;Short Track Speed Skating Women's 500 metres;Silver
132743;Ye Qiaobo;F;27;168;70;China;CHN;1992 Winter;1992;Winter;Albertville;Speed Skating;Speed Skating Women's 1,000 metres;Silver
132743;Ye Qiaobo;F;27;168;70;China;CHN;1992 Winter;1992;Winter;Albertville;Speed Skating;Speed Skating Women's 500 metres;Silver
69980;Lin Li;F;21;168;63;China;CHN;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Women's 200 metres Breaststroke;Silver
128593;Wang Xiaohong;F;23;172;66;China;CHN;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Women's 200 metres Butterfly;Silver
67475;Le Jingyi;F;17;178;68;China;CHN;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Women's 4 x 100 metres Freestyle Relay;Silver
71895;Lu Bin;F;15;165;53;China;CHN;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Women's 4 x 100 metres Freestyle Relay;Silver
132551;Yang Wenyi;F;20;178;62;China;CHN;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Women's 4 x 100 metres Freestyle Relay;Silver
134651;Zhao Kun;F;19;170;55;China;CHN;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Women's 4 x 100 metres Freestyle Relay;Silver
134873;Zhuang Yong;F;19;172;68;China;CHN;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Women's 4 x 100 metres Freestyle Relay;Silver
69980;Lin Li;F;21;168;63;China;CHN;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Women's 400 metres Individual Medley;Silver
134873;Zhuang Yong;F;19;172;68;China;CHN;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Women's 50 metres Freestyle;Silver
20337;Chen Zihe;F;24;166;58;China-1;CHN;1992 Summer;1992;Summer;Barcelona;Table Tennis;Table Tennis Women's Doubles;Silver
38409;Jun Gao (-Chang);F;23;168;73;China-1;CHN;1992 Summer;1992;Summer;Barcelona;Table Tennis;Table Tennis Women's Doubles;Silver
97762;Qiao Hong;F;23;162;62;China;CHN;1992 Summer;1992;Summer;Barcelona;Table Tennis;Table Tennis Women's Singles;Silver
70638;Liu Shoubin;M;24;162;58;China;CHN;1992 Summer;1992;Summer;Barcelona;Weightlifting;Weightlifting Men's Bantamweight;Silver
69990;Lin Qisheng;M;21;NA;52;China;CHN;1992 Summer;1992;Summer;Barcelona;Weightlifting;Weightlifting Men's Flyweight;Silver
69539;Li Xueqin;F;16;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Alpine Skiing;Alpine Skiing Women's Giant Slalom;NA
70672;Liu Yali;F;23;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Alpine Skiing;Alpine Skiing Women's Giant Slalom;NA
69539;Li Xueqin;F;16;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Alpine Skiing;Alpine Skiing Women's Slalom;NA
70672;Liu Yali;F;23;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Alpine Skiing;Alpine Skiing Women's Slalom;NA
69539;Li Xueqin;F;16;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Alpine Skiing;Alpine Skiing Women's Super G;NA
70672;Liu Yali;F;23;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Alpine Skiing;Alpine Skiing Women's Super G;NA
37399;Fu Shengjun;M;19;173;65;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Men's Individual;NA
45880;Hao Wei;M;23;184;70;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Men's Individual;NA
69617;Liang Qiang;M;19;174;65;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Men's Individual;NA
37399;Fu Shengjun;M;19;173;65;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Men's Team;NA
45880;Hao Wei;M;23;184;70;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Men's Team;NA
69617;Liang Qiang;M;19;174;65;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Men's Team;NA
72747;Ma Xiangjun;F;27;171;65;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Women's Individual;NA
128462;Wang Hong;F;27;171;58;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Women's Individual;NA
128603;Wang Xiaozhu;F;19;176;63;China;CHN;1992 Summer;1992;Summer;Barcelona;Archery;Archery Women's Individual;NA
69501;Li Tong;M;25;190;80;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's 110 metres Hurdles;NA
20259;Chen Shaoguo;M;21;171;50;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's 20 kilometres Walk;NA
69450;Li Mingcai;M;20;168;55;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's 20 kilometres Walk;NA
133374;Yu Wenge;M;26;188;110;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's Discus Throw;NA
11225;Bi Zhong;M;23;188;110;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's Hammer Throw;NA
132093;Xu Yang;M;22;187;66;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's High Jump;NA
134503;Zhang Lianbiao;M;23;193;110;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's Javelin Throw;NA
20338;Chen Zunrong;M;29;178;68;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's Long Jump;NA
50605;Huang Geng;M;22;180;73;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's Long Jump;NA
20309;Chen Yanping;M;26;180;75;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's Triple Jump;NA
135271;Zou Sixin;M;25;178;76;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's Triple Jump;NA
70607;Liu Li;F;21;167;55;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 1,500 metres;NA
24239;Cui Yingzi;F;21;159;51;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 10 kilometres Walk;NA
128610;Wang Xiuting;F;27;165;48;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 10,000 metres;NA
134778;Zhong Huandi;F;25;155;42;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 10,000 metres;NA
38404;Gao Han;F;21;171;54;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 100 metres;NA
120219;Tian Yumei;F;26;165;60;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 100 metres;NA
132014;Xiao Yehua;F;20;161;55;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 100 metres;NA
134612;Zhang Yu;F;21;180;64;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 100 metres Hurdles;NA
134868;Zhu Yuqing;F;29;180;68;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 100 metres Hurdles;NA
20329;Chen Zhaojing;F;23;177;63;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 200 metres;NA
20329;Chen Zhaojing;F;23;177;63;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 4 x 100 metres Relay;NA
38404;Gao Han;F;21;171;54;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 4 x 100 metres Relay;NA
120219;Tian Yumei;F;26;165;60;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 4 x 100 metres Relay;NA
132014;Xiao Yehua;F;20;161;55;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 4 x 100 metres Relay;NA
80075;Min Chunfeng;F;23;174;82;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Discus Throw;NA
97782;Qiu Qiaoping;F;20;183;90;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Discus Throw;NA
134868;Zhu Yuqing;F;29;180;68;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Heptathlon;NA
44429;Ha Xiaoyan;F;20;174;73;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Javelin Throw;NA
132056;Xu Demei;F;27;174;75;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Javelin Throw;NA
70641;Liu Shuzhen;F;26;168;62;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Long Jump;NA
132516;Yang Juan;F;22;173;63;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Long Jump;NA
134722;Zhen Wenhua;F;25;180;91;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Shot Put;NA
134815;Zhou Tianhua;F;26;172;94;China;CHN;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Shot Put;NA
20200;Chen Hongyong;M;26;174;73;China-1;CHN;1992 Summer;1992;Summer;Barcelona;Badminton;Badminton Men's Doubles;NA
20224;Chen Kang;M;26;182;73;China-1;CHN;1992 Summer;1992;Summer;Barcelona;Badminton;Badminton Men's Doubles;NA
70600;Liu Jun;M;23;185;72;China;CHN;1992 Summer;1992;Summer;Barcelona;Badminton;Badminton Men's Singles;NA
131830;Wu Wenkai;M;21;186;70;China;CHN;1992 Summer;1992;Summer;Barcelona;Badminton;Badminton Men's Singles;NA
134643;Zhao Jianhua;M;27;182;75;China;CHN;1992 Summer;1992;Summer;Barcelona;Badminton;Badminton Men's Singles;NA
1;A Dijiang;M;24;180;80;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
41426;Gong Xiaobin;M;22;202;100;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
50576;Hu Weidong;M;21;198;87;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
69323;Li Chunjiang;M;29;190;85;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
72723;Ma Jian;M;22;200;90;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
109208;Shan Tao;M;22;215;120;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
113134;Song Ligang;M;25;200;95;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
116458;Sun Fengwu;M;30;190;85;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
116469;Sun Jun;M;22;197;100;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
128651;Wang Zhidan;M;21;214;110;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
131812;Wu Qinglong;M;27;190;87;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
134608;Zhang Yongjun;M;29;186;85;China;CHN;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA
113153;Song Wenbin;M;29;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 10 kilometres Sprint;NA
118265;Tan Hongbin;M;24;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 10 kilometres Sprint;NA
118412;Tang Guoliang;M;22;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 10 kilometres Sprint;NA
128585;Wang Weiyi;M;25;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 10 kilometres Sprint;NA
113153;Song Wenbin;M;29;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 20 kilometres;NA
118265;Tan Hongbin;M;24;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 20 kilometres;NA
118412;Tang Guoliang;M;22;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 20 kilometres;NA
128585;Wang Weiyi;M;25;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 20 kilometres;NA
113153;Song Wenbin;M;29;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 4 x 7.5 kilometres Relay;NA
118265;Tan Hongbin;M;24;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 4 x 7.5 kilometres Relay;NA
118412;Tang Guoliang;M;22;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 4 x 7.5 kilometres Relay;NA
128585;Wang Weiyi;M;25;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Men's 4 x 7.5 kilometres Relay;NA
70568;Liu Giulan;F;20;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 15 kilometres;NA
113103;Song Aiqin;F;21;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 15 kilometres;NA
128485;Wang Jinfen;F;22;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 15 kilometres;NA
128492;Wang Jinping;F;20;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 15 kilometres;NA
70568;Liu Giulan;F;20;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 3 x 7.5 kilometres Relay;NA
113103;Song Aiqin;F;21;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 3 x 7.5 kilometres Relay;NA
128492;Wang Jinping;F;20;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 3 x 7.5 kilometres Relay;NA
70568;Liu Giulan;F;20;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 7.5 kilometres Sprint;NA
113103;Song Aiqin;F;21;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 7.5 kilometres Sprint;NA
128485;Wang Jinfen;F;22;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 7.5 kilometres Sprint;NA
128492;Wang Jinping;F;20;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Biathlon;Biathlon Women's 7.5 kilometres Sprint;NA
134453;Zhang Guangping;M;28;170;57;China;CHN;1992 Summer;1992;Summer;Barcelona;Boxing;Boxing Men's Bantamweight;NA
70567;Liu Gang;M;20;169;54;China;CHN;1992 Summer;1992;Summer;Barcelona;Boxing;Boxing Men's Flyweight;NA
6848;Bai Chongguang;M;21;184;83;China;CHN;1992 Summer;1992;Summer;Barcelona;Boxing;Boxing Men's Light-Heavyweight;NA
19813;Chao Lu;M;22;180;75;China;CHN;1992 Summer;1992;Summer;Barcelona;Boxing;Boxing Men's Middleweight;NA
86446;Ning Menghua;F;18;170;67;China;CHN;1992 Summer;1992;Summer;Barcelona;Canoeing;Canoeing Women's Kayak Doubles, 500 metres;NA
134672;Zhao Xiaoli;F;20;172;69;China;CHN;1992 Summer;1992;Summer;Barcelona;Canoeing;Canoeing Women's Kayak Doubles, 500 metres;NA
86446;Ning Menghua;F;18;170;67;China;CHN;1992 Summer;1992;Summer;Barcelona;Canoeing;Canoeing Women's Kayak Fours, 500 metres;NA
128487;Wang Jing;F;20;176;73;China;CHN;1992 Summer;1992;Summer;Barcelona;Canoeing;Canoeing Women's Kayak Fours, 500 metres;NA
129593;Wen Yanfang;F;25;172;71;China;CHN;1992 Summer;1992;Summer;Barcelona;Canoeing;Canoeing Women's Kayak Fours, 500 metres;NA
134672;Zhao Xiaoli;F;20;172;69;China;CHN;1992 Summer;1992;Summer;Barcelona;Canoeing;Canoeing Women's Kayak Fours, 500 metres;NA
131796;Wu Jintao;M;17;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Men's 10 kilometres;NA
131796;Wu Jintao;M;17;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Men's 10/15 kilometres Pursuit;NA
131796;Wu Jintao;M;17;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Men's 30 kilometres;NA
131796;Wu Jintao;M;17;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Men's 50 kilometres;NA
41413;Gong Guiping;F;23;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Women's 15 kilometres;NA
128619;Wang Yan;F;17;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Women's 15 kilometres;NA
41413;Gong Guiping;F;23;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Women's 30 kilometres;NA
128619;Wang Yan;F;17;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Women's 30 kilometres;NA
41413;Gong Guiping;F;23;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Women's 5 kilometres;NA
128619;Wang Yan;F;17;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Women's 5 kilometres;NA
41413;Gong Guiping;F;23;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Women's 5/10 kilometres Pursuit;NA
128619;Wang Yan;F;17;NA;NA;China;CHN;1992 Winter;1992;Winter;Albertville;Cross Country Skiing;Cross Country Skiing Women's 5/10 kilometres Pursuit;NA
69514;Li Wenkai;M;22;171;70;China;CHN;1992 Summer;1992;Summer;Barcelona;Cycling;Cycling Men's 100 kilometres Team Time Trial;NA
118437;Tang Xuezhong;M;23;175;71;China;CHN;1992 Summer;1992;Summer;Barcelona;Cycling;Cycling Men's 100 kilometres Team Time Trial;NA
